# This file was produced by samtools stats (1.18+htslib-1.18) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats SRR24258473.rmdup.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	b0e45f30	f39a170a	92185495
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	16962906	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	16962906
SN	is sorted:	1
SN	1st fragments:	8481453
SN	last fragments:	8481453
SN	reads mapped:	16962906
SN	reads mapped and paired:	16962906	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	16962906	# proper-pair bit set
SN	reads paired:	16962906	# paired-end technology bit set
SN	reads duplicated:	0	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	0
SN	total length:	1692147992	# ignores clipping
SN	total first fragment length:	846119053	# ignores clipping
SN	total last fragment length:	846028939	# ignores clipping
SN	bases mapped:	1692147992	# ignores clipping
SN	bases mapped (cigar):	1689607540	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	0
SN	mismatches:	4604200	# from NM fields
SN	error rate:	2.725011e-03	# mismatches / bases mapped (cigar)
SN	average length:	100
SN	average first fragment length:	100
SN	average last fragment length:	100
SN	maximum length:	150
SN	maximum first fragment length:	150
SN	maximum last fragment length:	150
SN	average quality:	36.3
SN	insert size average:	126.8
SN	insert size standard deviation:	88.5
SN	inward oriented pairs:	5498180
SN	outward oriented pairs:	2983273
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
SN	percentage of properly paired reads (%):	100.0
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	33	0	0	0	0	0	0	0	0	51954	0	0	0	0	0	0	0	0	0	0	0	0	0	118507	0	0	0	0	0	0	0	0	0	0	0	8310959	0
FFQ	2	0	0	2800	0	0	0	0	0	0	0	0	60640	0	0	0	0	0	0	0	0	0	0	0	0	0	142069	0	0	0	0	0	0	0	0	0	0	0	8275944	0
FFQ	3	0	0	0	0	0	0	0	0	0	0	0	53025	0	0	0	0	0	0	0	0	0	0	0	0	0	122307	0	0	0	0	0	0	0	0	0	0	0	8306121	0
FFQ	4	0	0	0	0	0	0	0	0	0	0	0	50282	0	0	0	0	0	0	0	0	0	0	0	0	0	125906	0	0	0	0	0	0	0	0	0	0	0	8305265	0
FFQ	5	0	0	0	0	0	0	0	0	0	0	0	52620	0	0	0	0	0	0	0	0	0	0	0	0	0	142649	0	0	0	0	0	0	0	0	0	0	0	8286184	0
FFQ	6	0	0	63	0	0	0	0	0	0	0	0	50129	0	0	0	0	0	0	0	0	0	0	0	0	0	138094	0	0	0	0	0	0	0	0	0	0	0	8293167	0
FFQ	7	0	0	0	0	0	0	0	0	0	0	0	48491	0	0	0	0	0	0	0	0	0	0	0	0	0	136386	0	0	0	0	0	0	0	0	0	0	0	8296576	0
FFQ	8	0	0	366	0	0	0	0	0	0	0	0	48817	0	0	0	0	0	0	0	0	0	0	0	0	0	135065	0	0	0	0	0	0	0	0	0	0	0	8297205	0
FFQ	9	0	0	0	0	0	0	0	0	0	0	0	49871	0	0	0	0	0	0	0	0	0	0	0	0	0	138313	0	0	0	0	0	0	0	0	0	0	0	8293269	0
FFQ	10	0	0	1	0	0	0	0	0	0	0	0	49223	0	0	0	0	0	0	0	0	0	0	0	0	0	141328	0	0	0	0	0	0	0	0	0	0	0	8290901	0
FFQ	11	0	0	7	0	0	0	0	0	0	0	0	50463	0	0	0	0	0	0	0	0	0	0	0	0	0	142124	0	0	0	0	0	0	0	0	0	0	0	8288859	0
FFQ	12	0	0	0	0	0	0	0	0	0	0	0	51701	0	0	0	0	0	0	0	0	0	0	0	0	0	148418	0	0	0	0	0	0	0	0	0	0	0	8281334	0
FFQ	13	0	0	0	0	0	0	0	0	0	0	0	52084	0	0	0	0	0	0	0	0	0	0	0	0	0	149186	0	0	0	0	0	0	0	0	0	0	0	8280183	0
FFQ	14	0	0	171	0	0	0	0	0	0	0	0	54166	0	0	0	0	0	0	0	0	0	0	0	0	0	153872	0	0	0	0	0	0	0	0	0	0	0	8273244	0
FFQ	15	0	0	0	0	0	0	0	0	0	0	0	53021	0	0	0	0	0	0	0	0	0	0	0	0	0	153733	0	0	0	0	0	0	0	0	0	0	0	8274699	0
FFQ	16	0	0	0	0	0	0	0	0	0	0	0	54323	0	0	0	0	0	0	0	0	0	0	0	0	0	154376	0	0	0	0	0	0	0	0	0	0	0	8272754	0
FFQ	17	0	0	18	0	0	0	0	0	0	0	0	54380	0	0	0	0	0	0	0	0	0	0	0	0	0	156625	0	0	0	0	0	0	0	0	0	0	0	8270430	0
FFQ	18	0	0	0	0	0	0	0	0	0	0	0	55698	0	0	0	0	0	0	0	0	0	0	0	0	0	159667	0	0	0	0	0	0	0	0	0	0	0	8266088	0
FFQ	19	0	0	0	0	0	0	0	0	0	0	0	56833	0	0	0	0	0	0	0	0	0	0	0	0	0	162493	0	0	0	0	0	0	0	0	0	0	0	8262127	0
FFQ	20	0	0	0	0	0	0	0	0	0	0	0	56936	0	0	0	0	0	0	0	0	0	0	0	0	0	163141	0	0	0	0	0	0	0	0	0	0	0	8261376	0
FFQ	21	0	0	0	0	0	0	0	0	0	0	0	57225	0	0	0	0	0	0	0	0	0	0	0	0	0	164493	0	0	0	0	0	0	0	0	0	0	0	8259735	0
FFQ	22	0	0	0	0	0	0	0	0	0	0	0	58668	0	0	0	0	0	0	0	0	0	0	0	0	0	167652	0	0	0	0	0	0	0	0	0	0	0	8255133	0
FFQ	23	0	0	338	0	0	0	0	0	0	0	0	60790	0	0	0	0	0	0	0	0	0	0	0	0	0	171857	0	0	0	0	0	0	0	0	0	0	0	8240476	0
FFQ	24	0	0	14	0	0	0	0	0	0	0	0	62043	0	0	0	0	0	0	0	0	0	0	0	0	0	174988	0	0	0	0	0	0	0	0	0	0	0	8228112	0
FFQ	25	0	0	0	0	0	0	0	0	0	0	0	64539	0	0	0	0	0	0	0	0	0	0	0	0	0	177759	0	0	0	0	0	0	0	0	0	0	0	8212539	0
FFQ	26	0	0	1	0	0	0	0	0	0	0	0	69973	0	0	0	0	0	0	0	0	0	0	0	0	0	179980	0	0	0	0	0	0	0	0	0	0	0	8192019	0
FFQ	27	0	0	1	0	0	0	0	0	0	0	0	69700	0	0	0	0	0	0	0	0	0	0	0	0	0	180119	0	0	0	0	0	0	0	0	0	0	0	8177157	0
FFQ	28	0	0	6	0	0	0	0	0	0	0	0	70261	0	0	0	0	0	0	0	0	0	0	0	0	0	180122	0	0	0	0	0	0	0	0	0	0	0	8159692	0
FFQ	29	0	0	0	0	0	0	0	0	0	0	0	71920	0	0	0	0	0	0	0	0	0	0	0	0	0	182391	0	0	0	0	0	0	0	0	0	0	0	8137308	0
FFQ	30	0	0	3	0	0	0	0	0	0	0	0	72968	0	0	0	0	0	0	0	0	0	0	0	0	0	184520	0	0	0	0	0	0	0	0	0	0	0	8113623	0
FFQ	31	0	0	0	0	0	0	0	0	0	0	0	75962	0	0	0	0	0	0	0	0	0	0	0	0	0	185198	0	0	0	0	0	0	0	0	0	0	0	8086662	0
FFQ	32	0	0	13	0	0	0	0	0	0	0	0	77359	0	0	0	0	0	0	0	0	0	0	0	0	0	188994	0	0	0	0	0	0	0	0	0	0	0	8055284	0
FFQ	33	0	0	2	0	0	0	0	0	0	0	0	75693	0	0	0	0	0	0	0	0	0	0	0	0	0	187050	0	0	0	0	0	0	0	0	0	0	0	8029292	0
FFQ	34	0	0	2	0	0	0	0	0	0	0	0	76026	0	0	0	0	0	0	0	0	0	0	0	0	0	184600	0	0	0	0	0	0	0	0	0	0	0	7997942	0
FFQ	35	0	0	0	0	0	0	0	0	0	0	0	76777	0	0	0	0	0	0	0	0	0	0	0	0	0	188019	0	0	0	0	0	0	0	0	0	0	0	7957287	0
FFQ	36	0	0	198	0	0	0	0	0	0	0	0	77251	0	0	0	0	0	0	0	0	0	0	0	0	0	187417	0	0	0	0	0	0	0	0	0	0	0	7917417	0
FFQ	37	0	0	91	0	0	0	0	0	0	0	0	78467	0	0	0	0	0	0	0	0	0	0	0	0	0	189793	0	0	0	0	0	0	0	0	0	0	0	7871257	0
FFQ	38	0	0	17	0	0	0	0	0	0	0	0	78764	0	0	0	0	0	0	0	0	0	0	0	0	0	189698	0	0	0	0	0	0	0	0	0	0	0	7825804	0
FFQ	39	0	0	380	0	0	0	0	0	0	0	0	80567	0	0	0	0	0	0	0	0	0	0	0	0	0	192796	0	0	0	0	0	0	0	0	0	0	0	7772993	0
FFQ	40	0	0	0	0	0	0	0	0	0	0	0	79840	0	0	0	0	0	0	0	0	0	0	0	0	0	190899	0	0	0	0	0	0	0	0	0	0	0	7725583	0
FFQ	41	0	0	225	0	0	0	0	0	0	0	0	79635	0	0	0	0	0	0	0	0	0	0	0	0	0	189523	0	0	0	0	0	0	0	0	0	0	0	7675003	0
FFQ	42	0	0	0	0	0	0	0	0	0	0	0	80188	0	0	0	0	0	0	0	0	0	0	0	0	0	189396	0	0	0	0	0	0	0	0	0	0	0	7620376	0
FFQ	43	0	0	6	0	0	0	0	0	0	0	0	80670	0	0	0	0	0	0	0	0	0	0	0	0	0	187714	0	0	0	0	0	0	0	0	0	0	0	7564443	0
FFQ	44	0	0	0	0	0	0	0	0	0	0	0	80445	0	0	0	0	0	0	0	0	0	0	0	0	0	188037	0	0	0	0	0	0	0	0	0	0	0	7504651	0
FFQ	45	0	0	5	0	0	0	0	0	0	0	0	82663	0	0	0	0	0	0	0	0	0	0	0	0	0	189376	0	0	0	0	0	0	0	0	0	0	0	7439731	0
FFQ	46	0	0	0	0	0	0	0	0	0	0	0	81353	0	0	0	0	0	0	0	0	0	0	0	0	0	190495	0	0	0	0	0	0	0	0	0	0	0	7375573	0
FFQ	47	0	0	0	0	0	0	0	0	0	0	0	79807	0	0	0	0	0	0	0	0	0	0	0	0	0	186390	0	0	0	0	0	0	0	0	0	0	0	7315549	0
FFQ	48	0	0	0	0	0	0	0	0	0	0	0	81380	0	0	0	0	0	0	0	0	0	0	0	0	0	187836	0	0	0	0	0	0	0	0	0	0	0	7245273	0
FFQ	49	0	0	0	0	0	0	0	0	0	0	0	82360	0	0	0	0	0	0	0	0	0	0	0	0	0	189328	0	0	0	0	0	0	0	0	0	0	0	7173664	0
FFQ	50	0	0	8	0	0	0	0	0	0	0	0	81035	0	0	0	0	0	0	0	0	0	0	0	0	0	186809	0	0	0	0	0	0	0	0	0	0	0	7107002	0
FFQ	51	0	0	0	0	0	0	0	0	0	0	0	82900	0	0	0	0	0	0	0	0	0	0	0	0	0	189107	0	0	0	0	0	0	0	0	0	0	0	7031687	0
FFQ	52	0	0	0	0	0	0	0	0	0	0	0	83238	0	0	0	0	0	0	0	0	0	0	0	0	0	188051	0	0	0	0	0	0	0	0	0	0	0	6960250	0
FFQ	53	0	0	2	0	0	0	0	0	0	0	0	82285	0	0	0	0	0	0	0	0	0	0	0	0	0	186467	0	0	0	0	0	0	0	0	0	0	0	6888766	0
FFQ	54	0	0	0	0	0	0	0	0	0	0	0	81094	0	0	0	0	0	0	0	0	0	0	0	0	0	184555	0	0	0	0	0	0	0	0	0	0	0	6816828	0
FFQ	55	0	0	0	0	0	0	0	0	0	0	0	83872	0	0	0	0	0	0	0	0	0	0	0	0	0	186588	0	0	0	0	0	0	0	0	0	0	0	6734594	0
FFQ	56	0	0	0	0	0	0	0	0	0	0	0	83218	0	0	0	0	0	0	0	0	0	0	0	0	0	186817	0	0	0	0	0	0	0	0	0	0	0	6655816	0
FFQ	57	0	0	0	0	0	0	0	0	0	0	0	84829	0	0	0	0	0	0	0	0	0	0	0	0	0	188005	0	0	0	0	0	0	0	0	0	0	0	6573953	0
FFQ	58	0	0	0	0	0	0	0	0	0	0	0	83983	0	0	0	0	0	0	0	0	0	0	0	0	0	187449	0	0	0	0	0	0	0	0	0	0	0	6496113	0
FFQ	59	0	0	0	0	0	0	0	0	0	0	0	84363	0	0	0	0	0	0	0	0	0	0	0	0	0	187007	0	0	0	0	0	0	0	0	0	0	0	6416669	0
FFQ	60	0	0	0	0	0	0	0	0	0	0	0	84032	0	0	0	0	0	0	0	0	0	0	0	0	0	185846	0	0	0	0	0	0	0	0	0	0	0	6337707	0
FFQ	61	0	0	2	0	0	0	0	0	0	0	0	85071	0	0	0	0	0	0	0	0	0	0	0	0	0	185945	0	0	0	0	0	0	0	0	0	0	0	6255436	0
FFQ	62	0	0	0	0	0	0	0	0	0	0	0	84127	0	0	0	0	0	0	0	0	0	0	0	0	0	183322	0	0	0	0	0	0	0	0	0	0	0	6180710	0
FFQ	63	0	0	0	0	0	0	0	0	0	0	0	83987	0	0	0	0	0	0	0	0	0	0	0	0	0	183406	0	0	0	0	0	0	0	0	0	0	0	6103968	0
FFQ	64	0	0	26	0	0	0	0	0	0	0	0	84767	0	0	0	0	0	0	0	0	0	0	0	0	0	184428	0	0	0	0	0	0	0	0	0	0	0	6024964	0
FFQ	65	0	0	0	0	0	0	0	0	0	0	0	84114	0	0	0	0	0	0	0	0	0	0	0	0	0	182031	0	0	0	0	0	0	0	0	0	0	0	5950815	0
FFQ	66	0	0	0	0	0	0	0	0	0	0	0	83618	0	0	0	0	0	0	0	0	0	0	0	0	0	181290	0	0	0	0	0	0	0	0	0	0	0	5875104	0
FFQ	67	0	0	0	0	0	0	0	0	0	0	0	83474	0	0	0	0	0	0	0	0	0	0	0	0	0	181441	0	0	0	0	0	0	0	0	0	0	0	5798665	0
FFQ	68	0	0	0	0	0	0	0	0	0	0	0	83577	0	0	0	0	0	0	0	0	0	0	0	0	0	181479	0	0	0	0	0	0	0	0	0	0	0	5723440	0
FFQ	69	0	0	0	0	0	0	0	0	0	0	0	83180	0	0	0	0	0	0	0	0	0	0	0	0	0	178921	0	0	0	0	0	0	0	0	0	0	0	5651966	0
FFQ	70	0	0	0	0	0	0	0	0	0	0	0	81386	0	0	0	0	0	0	0	0	0	0	0	0	0	176086	0	0	0	0	0	0	0	0	0	0	0	5582731	0
FFQ	71	0	0	0	0	0	0	0	0	0	0	0	81985	0	0	0	0	0	0	0	0	0	0	0	0	0	175960	0	0	0	0	0	0	0	0	0	0	0	5510507	0
FFQ	72	0	0	0	0	0	0	0	0	0	0	0	81346	0	0	0	0	0	0	0	0	0	0	0	0	0	174656	0	0	0	0	0	0	0	0	0	0	0	5441910	0
FFQ	73	0	0	0	0	0	0	0	0	0	0	0	81338	0	0	0	0	0	0	0	0	0	0	0	0	0	174674	0	0	0	0	0	0	0	0	0	0	0	5371897	0
FFQ	74	0	0	0	0	0	0	0	0	0	0	0	82126	0	0	0	0	0	0	0	0	0	0	0	0	0	174048	0	0	0	0	0	0	0	0	0	0	0	5303324	0
FFQ	75	0	0	0	0	0	0	0	0	0	0	0	81567	0	0	0	0	0	0	0	0	0	0	0	0	0	172159	0	0	0	0	0	0	0	0	0	0	0	5238063	0
FFQ	76	0	0	0	0	0	0	0	0	0	0	0	80428	0	0	0	0	0	0	0	0	0	0	0	0	0	169130	0	0	0	0	0	0	0	0	0	0	0	5175541	0
FFQ	77	0	0	0	0	0	0	0	0	0	0	0	82754	0	0	0	0	0	0	0	0	0	0	0	0	0	174011	0	0	0	0	0	0	0	0	0	0	0	5102349	0
FFQ	78	0	0	0	0	0	0	0	0	0	0	0	85014	0	0	0	0	0	0	0	0	0	0	0	0	0	177731	0	0	0	0	0	0	0	0	0	0	0	5031897	0
FFQ	79	0	0	0	0	0	0	0	0	0	0	0	81199	0	0	0	0	0	0	0	0	0	0	0	0	0	169372	0	0	0	0	0	0	0	0	0	0	0	4979132	0
FFQ	80	0	0	0	0	0	0	0	0	0	0	0	80671	0	0	0	0	0	0	0	0	0	0	0	0	0	167335	0	0	0	0	0	0	0	0	0	0	0	4916654	0
FFQ	81	0	0	0	0	0	0	0	0	0	0	0	81589	0	0	0	0	0	0	0	0	0	0	0	0	0	167774	0	0	0	0	0	0	0	0	0	0	0	4851167	0
FFQ	82	0	0	0	0	0	0	0	0	0	0	0	81409	0	0	0	0	0	0	0	0	0	0	0	0	0	166251	0	0	0	0	0	0	0	0	0	0	0	4790299	0
FFQ	83	0	0	0	0	0	0	0	0	0	0	0	80289	0	0	0	0	0	0	0	0	0	0	0	0	0	162629	0	0	0	0	0	0	0	0	0	0	0	4734314	0
FFQ	84	0	0	0	0	0	0	0	0	0	0	0	77816	0	0	0	0	0	0	0	0	0	0	0	0	0	157729	0	0	0	0	0	0	0	0	0	0	0	4681609	0
FFQ	85	0	0	0	0	0	0	0	0	0	0	0	77988	0	0	0	0	0	0	0	0	0	0	0	0	0	157589	0	0	0	0	0	0	0	0	0	0	0	4621912	0
FFQ	86	0	0	0	0	0	0	0	0	0	0	0	78477	0	0	0	0	0	0	0	0	0	0	0	0	0	156607	0	0	0	0	0	0	0	0	0	0	0	4564014	0
FFQ	87	0	0	0	0	0	0	0	0	0	0	0	78135	0	0	0	0	0	0	0	0	0	0	0	0	0	155670	0	0	0	0	0	0	0	0	0	0	0	4507511	0
FFQ	88	0	0	1	0	0	0	0	0	0	0	0	77942	0	0	0	0	0	0	0	0	0	0	0	0	0	154310	0	0	0	0	0	0	0	0	0	0	0	4451762	0
FFQ	89	0	0	139	0	0	0	0	0	0	0	0	77807	0	0	0	0	0	0	0	0	0	0	0	0	0	152771	0	0	0	0	0	0	0	0	0	0	0	4395252	0
FFQ	90	0	0	0	0	0	0	0	0	0	0	0	75697	0	0	0	0	0	0	0	0	0	0	0	0	0	149065	0	0	0	0	0	0	0	0	0	0	0	4341643	0
FFQ	91	0	0	2	0	0	0	0	0	0	0	0	75181	0	0	0	0	0	0	0	0	0	0	0	0	0	147653	0	0	0	0	0	0	0	0	0	0	0	4284691	0
FFQ	92	0	0	1	0	0	0	0	0	0	0	0	76312	0	0	0	0	0	0	0	0	0	0	0	0	0	149104	0	0	0	0	0	0	0	0	0	0	0	4226539	0
FFQ	93	0	0	0	0	0	0	0	0	0	0	0	79014	0	0	0	0	0	0	0	0	0	0	0	0	0	153881	0	0	0	0	0	0	0	0	0	0	0	4166469	0
FFQ	94	0	0	0	0	0	0	0	0	0	0	0	78467	0	0	0	0	0	0	0	0	0	0	0	0	0	151727	0	0	0	0	0	0	0	0	0	0	0	4118034	0
FFQ	95	0	0	0	0	0	0	0	0	0	0	0	76594	0	0	0	0	0	0	0	0	0	0	0	0	0	146790	0	0	0	0	0	0	0	0	0	0	0	4074999	0
FFQ	96	0	0	0	0	0	0	0	0	0	0	0	77348	0	0	0	0	0	0	0	0	0	0	0	0	0	148118	0	0	0	0	0	0	0	0	0	0	0	4024377	0
FFQ	97	0	0	0	0	0	0	0	0	0	0	0	77648	0	0	0	0	0	0	0	0	0	0	0	0	0	147018	0	0	0	0	0	0	0	0	0	0	0	3977380	0
FFQ	98	0	0	0	0	0	0	0	0	0	0	0	74674	0	0	0	0	0	0	0	0	0	0	0	0	0	141855	0	0	0	0	0	0	0	0	0	0	0	3938893	0
FFQ	99	0	0	0	0	0	0	0	0	0	0	0	74658	0	0	0	0	0	0	0	0	0	0	0	0	0	140917	0	0	0	0	0	0	0	0	0	0	0	3893796	0
FFQ	100	0	0	0	0	0	0	0	0	0	0	0	74894	0	0	0	0	0	0	0	0	0	0	0	0	0	141229	0	0	0	0	0	0	0	0	0	0	0	3847350	0
FFQ	101	0	0	0	0	0	0	0	0	0	0	0	74290	0	0	0	0	0	0	0	0	0	0	0	0	0	140078	0	0	0	0	0	0	0	0	0	0	0	3803312	0
FFQ	102	0	0	0	0	0	0	0	0	0	0	0	73290	0	0	0	0	0	0	0	0	0	0	0	0	0	137765	0	0	0	0	0	0	0	0	0	0	0	3761011	0
FFQ	103	0	0	0	0	0	0	0	0	0	0	0	73346	0	0	0	0	0	0	0	0	0	0	0	0	0	137055	0	0	0	0	0	0	0	0	0	0	0	3716128	0
FFQ	104	0	0	0	0	0	0	0	0	0	0	0	72391	0	0	0	0	0	0	0	0	0	0	0	0	0	135082	0	0	0	0	0	0	0	0	0	0	0	3674071	0
FFQ	105	0	0	0	0	0	0	0	0	0	0	0	73982	0	0	0	0	0	0	0	0	0	0	0	0	0	135609	0	0	0	0	0	0	0	0	0	0	0	3628482	0
FFQ	106	0	0	0	0	0	0	0	0	0	0	0	74320	0	0	0	0	0	0	0	0	0	0	0	0	0	137581	0	0	0	0	0	0	0	0	0	0	0	3583760	0
FFQ	107	0	0	0	0	0	0	0	0	0	0	0	76419	0	0	0	0	0	0	0	0	0	0	0	0	0	140105	0	0	0	0	0	0	0	0	0	0	0	3537015	0
FFQ	108	0	0	0	0	0	0	0	0	0	0	0	74412	0	0	0	0	0	0	0	0	0	0	0	0	0	137970	0	0	0	0	0	0	0	0	0	0	0	3499407	0
