# This file was produced by samtools stats (1.1+htslib-1.1) and can be plotted using plot-bamstats
# The command line was:  stats SRR24258480.rmdup_lt120.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	9b939859	048ab70f	7af1ea82
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	11058453
SN	filtered sequences:	0
SN	sequences:	11058453
SN	is sorted:	1
SN	1st fragments:	5528461
SN	last fragments:	5529992
SN	reads mapped:	11058453
SN	reads mapped and paired:	11058453	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	0
SN	reads properly paired:	11058453	# proper-pair bit set
SN	reads paired:	11058453	# paired-end technology bit set
SN	reads duplicated:	0	# PCR or optical duplicate bit set
SN	reads MQ0:	0	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	total length:	793653054	# ignores clipping
SN	bases mapped:	793653054	# ignores clipping
SN	bases mapped (cigar):	792811974	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	0
SN	mismatches:	1357344	# from NM fields
SN	error rate:	1.712063e-03	# mismatches / bases mapped (cigar)
SN	average length:	71
SN	maximum length:	119
SN	average quality:	36.5
SN	insert size average:	106.0
SN	insert size standard deviation:	56.5
SN	inward oriented pairs:	20207
SN	outward oriented pairs:	0
SN	pairs with other orientation:	0
SN	pairs on different chromosomes:	0
# First Fragment Qualitites. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	3	0	0	0	0	0	0	0	0	31070	0	0	0	0	0	0	0	0	0	0	0	0	0	73490	0	0	0	0	0	0	0	0	0	0	0	5423898	0	0	0	0
FFQ	2	0	0	1659	0	0	0	0	0	0	0	0	39621	0	0	0	0	0	0	0	0	0	0	0	0	0	91157	0	0	0	0	0	0	0	0	0	0	0	5396024	0	0	0	0
FFQ	3	0	0	0	0	0	0	0	0	0	0	0	34641	0	0	0	0	0	0	0	0	0	0	0	0	0	76717	0	0	0	0	0	0	0	0	0	0	0	5417103	0	0	0	0
FFQ	4	0	0	0	0	0	0	0	0	0	0	0	33572	0	0	0	0	0	0	0	0	0	0	0	0	0	80907	0	0	0	0	0	0	0	0	0	0	0	5413982	0	0	0	0
FFQ	5	0	0	0	0	0	0	0	0	0	0	0	34484	0	0	0	0	0	0	0	0	0	0	0	0	0	92725	0	0	0	0	0	0	0	0	0	0	0	5401252	0	0	0	0
FFQ	6	0	0	46	0	0	0	0	0	0	0	0	32762	0	0	0	0	0	0	0	0	0	0	0	0	0	88740	0	0	0	0	0	0	0	0	0	0	0	5406913	0	0	0	0
FFQ	7	0	0	0	0	0	0	0	0	0	0	0	31397	0	0	0	0	0	0	0	0	0	0	0	0	0	87306	0	0	0	0	0	0	0	0	0	0	0	5409758	0	0	0	0
FFQ	8	0	0	226	0	0	0	0	0	0	0	0	31702	0	0	0	0	0	0	0	0	0	0	0	0	0	84829	0	0	0	0	0	0	0	0	0	0	0	5411704	0	0	0	0
FFQ	9	0	0	0	0	0	0	0	0	0	0	0	32621	0	0	0	0	0	0	0	0	0	0	0	0	0	86999	0	0	0	0	0	0	0	0	0	0	0	5408841	0	0	0	0
FFQ	10	0	0	0	0	0	0	0	0	0	0	0	32318	0	0	0	0	0	0	0	0	0	0	0	0	0	87673	0	0	0	0	0	0	0	0	0	0	0	5408470	0	0	0	0
FFQ	11	0	0	4	0	0	0	0	0	0	0	0	32845	0	0	0	0	0	0	0	0	0	0	0	0	0	88946	0	0	0	0	0	0	0	0	0	0	0	5406666	0	0	0	0
FFQ	12	0	0	0	0	0	0	0	0	0	0	0	34122	0	0	0	0	0	0	0	0	0	0	0	0	0	93636	0	0	0	0	0	0	0	0	0	0	0	5400703	0	0	0	0
FFQ	13	0	0	0	0	0	0	0	0	0	0	0	34506	0	0	0	0	0	0	0	0	0	0	0	0	0	95429	0	0	0	0	0	0	0	0	0	0	0	5398526	0	0	0	0
FFQ	14	0	0	103	0	0	0	0	0	0	0	0	35699	0	0	0	0	0	0	0	0	0	0	0	0	0	99551	0	0	0	0	0	0	0	0	0	0	0	5393108	0	0	0	0
FFQ	15	0	0	0	0	0	0	0	0	0	0	0	35327	0	0	0	0	0	0	0	0	0	0	0	0	0	99896	0	0	0	0	0	0	0	0	0	0	0	5393238	0	0	0	0
FFQ	16	0	0	0	0	0	0	0	0	0	0	0	36261	0	0	0	0	0	0	0	0	0	0	0	0	0	100180	0	0	0	0	0	0	0	0	0	0	0	5392020	0	0	0	0
FFQ	17	0	0	10	0	0	0	0	0	0	0	0	36424	0	0	0	0	0	0	0	0	0	0	0	0	0	101477	0	0	0	0	0	0	0	0	0	0	0	5390550	0	0	0	0
